device_id,name,manufacturer,category,type,_source,_source_sub,is_new_vs_neurotool,is_new_vs_existing,Code,inner_diameter_in,outer_diameter_in,length_cm,length,minid,maxod,Proximal OD (F),Distal OD (F),Vessel diameters,Description,comments,Comments,material,Materials Used,design,Coil Type,url1,url2,AV Connection,Access,Acute or Chronic,Adjunctive Procedures,Antithrombogenic,Antithrombogenic (Yes/No),Aorto-Uni-Iliac/Converter Length (cm),Aorto-Uni-Iliac/Converter Proximal Diameter (mm),Approach,Arch Width (mm),Balloon Diameter (mm),Balloon Diameters (mm),Balloon Lengths (cm),Balloon Lengths (mm),Balloon Nominal Pressure (atm),Balloon Rated Burst Pressure (atm),Balloon Working Length (mm),Barrel Volume (mL),Blade Range (mm),Branch Diameter (mm),Branched Design,CE Mark Indication,CE Mark Indications,CT artefacts,Cannula Size (F),Catheter Carrier System ID (F),Catheter Endhole Diameter ID (inch),Catheter Length (cm),Catheter Size (F),Catheter Size/Length (F/cm),Catheter Type,Catheter Usable Length (cm),Catheter Working Length (cm),Cautions,Cell Design,Coated (Yes/No),Coating Type,Coil Diameter (mm),Coil Length (cm),Color,Color Coded,Common Iliac Artery Length (cm),Components,Composition,Crossing Profile (inch),Crossing Profile (mm),Crown Diameter (mm),Cuff Diameter (mm),Cuff Length (cm),Curved or Straight,Curved/Straight,Delivery Cable Length (cm),Delivery Sheath OD (F),Delivery System,Delivery System Length (cm),Delivery System Profile: Device OD (mm),Delivery System Profile: Device Outer Diameter (F),Design,Detachment,Device Diameter (mm),Device Height (mm),Device Length (mm),Device Shape,Device Size (mm),Diameter (inch),Diameter (mm),Diameters (mm),Dilator Construction,Dilator Length (cm),Distal Device Diameter (mm),Distal Size (F),Drug Concentration (µg/mm2),Drug Delivered,Drug Type,Durometer,Electrode Design,Embolic Protection Device,Energy Source,Excipient Type,External Artery Length (cm),Firing Scheme,Fistula Site(s),Fixation Location,Flexible Tip Length (cm),Gauge,Graft Material,Guide Catheter Compatibility (F),Guidewire Compatibility (inch),Hydrophilic Coated,Hydrophilic Coating,Hydrophilic Coating (Yes/No),Iliac Leg Extensions Diameter (mm),Iliac Leg Extensions Length (cm),Iliac Limb Diameter (mm),Iliac Limb Length (cm),Imaging Diameter (mm),Imaging Guidance,Indicated Caval Diameter (mm) (based on average caval diameter),Internal Diameter (inch),Introducer Size (F),Latch Type,Length (cm),Length (mm),Lengths (cm),Luminescent Gauge (Yes/No),Main Body Delivery System Profile: Device OD (F),Main Body Diameter (mm),Main Body Extensions Diameter (mm),Main Body Extensions Length (cm),Main Body Length (cm),Material,Material Used,Max Pulses/Max Cycles (pulses per cycle),Maximum Deployed Length (mm),Maximum Guidewire (inch),Maximum Guidewire Compatibility (inch),Maximum Guidewire Size (inch),Maximum Inflated Balloon Diameter (mm),Maximum Tip Diameter (mm),Maximum Wire Compatibility,Maximum Wire Compatibility (inch),Measuring Increments,Mechanism of Action,Method of Detachment,Middle Size (F),Minimum Guide Catheter ID (F),Minimum Guide Catheter ID (inch/mm),Minimum Guide Catheter Size (F),Minimum Guiding Catheter (F),Minimum Guiding Catheter ID (inch),Minimum Microcatheter (inch),Minimum Sheath Diameter (F),Minimum Vessel Diameter (mm),Modality,Mode of Operation,Nitinol Reinforced Section Diameter (mm),Nitinol Reinforced Section Length (cm),Nominal Pressure (atm),Number of Catheter Sizes,Number of Lumens,Occluders Diameter (mm),Outflow,Parent Vessel Diameter (mm),Permanent/Retrievable,Polymer,Polymer Cartridge Size (mL),Polymer Type,Position,Preparation,Pressure Range (atm),Proximal Device Diameter (mm),Proximal Size (F),Puncture Size (F),Radiopaque Tip,Radiopaque Tip (Yes/No),Rated Burst Pressure (atm),Recommended Catheter Sizes (ID) (inch),Recommended Delivery Catheter Sizes (ID) (inch),Recommended Guide Catheter Size (inch),Recommended Guidewire (inch),Recommended Guidewire Size (inch),Recommended Introducer Size (F),Recommended Vessel (mm),Research,Resheathable,Safety Mechanisms,Shaft Diameter (mm),Shaft Distal Section (F),Shaft Length (cm),Shaft Length (mm),Sheath Compatibility (F),Sheath Length (cm),Sheath Required for Delivery,Sheath Size (F),Sideholes (Yes/No),Size (F),Sizes,Sizes (mm),Sizes (µm),Snare Length (cm),Snare Type,Stent Diameter (mm),Stent Diameters (mm),Stent Expansion,Stent Length (mm),Stent Lengths (mm),Stent Material,Straight Stent Diameters (mm),Straight Stent Lengths (mm),Strengths,Support Catheter Construction,Surface coating,Tapered Stent Diameters (Proximal/Distal) (mm),Tapered Stent Lengths (mm),Technology,Threads,Tip,Tip Length (cm),Tip Length (mm),Tip Type,Tip-to-Cuff Insertion Length (cm),Type,"Type (Detachable, Pushable)",Type (Fixed or Movable Core),Type of Catheter Construction,Type of Special Access,US FDA Indicated Use,Variety of Selective Shapes,Vascular Graft Section Introducer Size (F),Vascular Graft Section Recommended Guidewire (inch),Vial Size (mL),Viscosity,Wavelength (nm),Wire Compatibility,Wire Diameters (inch),Wire Size (inch),Working Diameter (mm),Working Diameters (mm),Working Length (cm),category_name,category_slug,device_type,dmso,features,ifu,image,incompatibility,indications,materials,maxod_cat,minid_empirical,recommended,recommendedParentId,sizetable,specifications,stent diameter mm,stent length mm,subcategory,tablecaption,tip lengths,url,youtube
EVT-EU-1283,Venclose RF Ablation System,BD Interventional,Endovenous Ablation 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intended for endovascular coagulation of blood vessels in patients with superficial vein reflux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7, 12",,6 (with working length of 60 cm and 100 cm),,,,,,,,,,,,,,,,,,,,,Radiofrequency,,,,,,,,,,,,,,,,,,Adjustable heating length (2.5 cm/10 cm),,,,,,,Endovenous Ablation 1,endovenous-ablation-1,,,,,,,Intended for endovascular coagulation of blood vessels in patients with superficial vein reflux,,,,,,,"{'Wavelength (nm)': 'Adjustable heating length (2.5 cm/10 cm)', 'Sheath Size (F)': '6 (with working length of 60 cm and 100 cm)', 'Sheath Length (cm)': '7, 12'}",,,,,,https://evtoday.com/device-guide/european/endovenous-ablation-1,
EVT-EU-1284,VeniStar 3 cm Endovenous Radiofrequency Ablation (RFA) Electrode,"STARmed Co., Ltd.",Endovenous Ablation 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Disposable hand-held electrode for electrosurgical instrument is intended for coagulation of tissue and blood vessel during endoscopic, percutaneous, laparoscopic, and intraoperative surgical procedures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7, 11",,7 (with 65 cm working length),,,,,,,,,,,,,,,,,,,,,Radiofrequency,,,,,,,,,,,,,,,,,,0–3 cm active tip length,,,,,,,Endovenous Ablation 1,endovenous-ablation-1,,,,,,,"Disposable hand-held electrode for electrosurgical instrument is intended for coagulation of tissue and blood vessel during endoscopic, percutaneous, laparoscopic, and intraoperative surgical procedures",,,,,,,"{'Wavelength (nm)': '0–3 cm active tip length', 'Sheath Size (F)': '7 (with 65 cm working length)', 'Sheath Length (cm)': '7, 11'}",,,,,,https://evtoday.com/device-guide/european/endovenous-ablation-1,
EVT-EU-1285,VeniStar 7 cm Endovenous Radiofrequency Ablation (RFA) Electrode,"STARmed Co., Ltd.",Endovenous Ablation 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Disposable hand-held electrode for electrosurgical instrument is intended for coagulation of tissue and blood vessel during endoscopic, percutaneous, laparoscopic, and intraoperative surgical procedures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7, 11",,7 (with 65 cm working length),,,,,,,,,,,,,,,,,,,,,Radiofrequency,,,,,,,,,,,,,,,,,,3–7 cm active tip length,,,,,,,Endovenous Ablation 1,endovenous-ablation-1,,,,,,,"Disposable hand-held electrode for electrosurgical instrument is intended for coagulation of tissue and blood vessel during endoscopic, percutaneous, laparoscopic, and intraoperative surgical procedures",,,,,,,"{'Wavelength (nm)': '3–7 cm active tip length', 'Sheath Size (F)': '7 (with 65 cm working length)', 'Sheath Length (cm)': '7, 11'}",,,,,,https://evtoday.com/device-guide/european/endovenous-ablation-1,
EVT-EU-1286,VVR RF System,"STARmed Co., Ltd.",Endovenous Ablation 1,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Intended for use with the VeniStar electrode (3, 7 cm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,–,,,,,,,,,,,,,,,,,,,,,Radiofrequency,,,,,,,,,,,,,,,,,,–,,,,,,,Endovenous Ablation 1,endovenous-ablation-1,,,,,,,"Intended for use with the VeniStar electrode (3, 7 cm)",,,,,,,"{'Wavelength (nm)': '–', 'Sheath Size (F)': '–', 'Sheath Length (cm)': '–'}",,,,,,https://evtoday.com/device-guide/european/endovenous-ablation-1,
EVT-EU-1287,ComboWire Guidewire,Philips,Ffr Technologies 1,,evtoday.com,europe,,True,,,,,,,,,,,,"Measures both pressure and flow, using Doppler ultrasound, on one wire; 1.5-cm sensor spacing and 0-cm sensor spacing available","Measures both pressure and flow, using Doppler ultrasound, on one wire; 1.5-cm sensor spacing and 0-cm sensor spacing available",,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,,,,Fixed core,,,,,,,,,,,,,,,,Ffr Technologies 1,ffr-technologies-1,Straight,,,,,,,,,,,,,"{'Diameter (inch)': '0.014', 'Length (cm)': '185'}",,,,,,https://evtoday.com/device-guide/european/ffr-technologies-1,
EVT-EU-1288,FloWire Doppler Guidewire,Philips,Ffr Technologies 1,,evtoday.com,europe,,True,,,,,,,,,,,,Measures flow using pulsed-wave Doppler technology,Measures flow using pulsed-wave Doppler technology,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175, 300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Straight, J-shaped",,,,Fixed core,,,,,,,,,,,,,,,,Ffr Technologies 1,ffr-technologies-1,"Straight, J-shaped",,,,,,,,,,,,,"{'Diameter (inch)': '0.014', 'Length (cm)': '175, 300'}",,,,,,https://evtoday.com/device-guide/european/ffr-technologies-1,
EVT-EU-1289,OptoWire,Opsens Medical,Ffr Technologies 1,,evtoday.com,europe,,True,,,,,,,,,,,,"A second-generation fiber-optic pressure guidewire; accurate pressure measurements can be repeated with consistency, and fiber optic enables unique concentric guidewire design with improved torqueability; operators can access complex anatomies while saving time and cost by delivering a stent over the same guidewire; the wire is designed to provide low drift","A second-generation fiber-optic pressure guidewire; accurate pressure measurements can be repeated with consistency, and fiber optic enables unique concentric guidewire design with improved torqueability; operators can access complex anatomies while saving time and cost by delivering a stent over the same guidewire; the wire is designed to provide low drift",,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65-g tip load,,,,Nitinol core with free-floating technology,,,,,,,,,,,,,,,,Ffr Technologies 1,ffr-technologies-1,0.65-g tip load,,,,,,,,,,,,,"{'Diameter (inch)': '0.014', 'Length (cm)': '174'}",,,,,,https://evtoday.com/device-guide/european/ffr-technologies-1,
EVT-EU-1290,PressureWire X Guidewire,Abbott,Ffr Technologies 1,,evtoday.com,europe,,True,,,,,,,,,,,,"Fully integrated, wireless PressureWire system when used with compatible hemodynamic systems; provides FFR measurement on Ilumien, Ilumien Optis, Optis Mobile, and Optis Integrated systems","Fully integrated, wireless PressureWire system when used with compatible hemodynamic systems; provides FFR measurement on Ilumien, Ilumien Optis, Optis Mobile, and Optis Integrated systems",,,,,,,,,,,,"Yes, PTFE coated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,,,,Fixed core,,,,,,,,,,,,,,,,Ffr Technologies 1,ffr-technologies-1,Straight,,,,,,,,,,,,,"{'Diameter (inch)': '0.014', 'Length (cm)': '175'}",,,,,,https://evtoday.com/device-guide/european/ffr-technologies-1,
EVT-EU-1291,TVC Insight,"Infraredx, A Nipro Company",Ffr Technologies 1,,evtoday.com,europe,,True,,,,,,,,,,,,High-resolution rotational IVUS image with precision automated pullback; excellent deliverability with a durable hydrophilic coating; catheter provides additional information with lipid core plaque detection (also see Intravascular Ultrasound),High-resolution rotational IVUS image with precision automated pullback; excellent deliverability with a durable hydrophilic coating; catheter provides additional information with lipid core plaque detection (also see Intravascular Ultrasound),,,,,,,,,,,,–,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,–,,,,–,,,,,,,,,,,,,,,,Ffr Technologies 1,ffr-technologies-1,–,,,,,,,,,,,,,"{'Diameter (inch)': '0.014', 'Length (cm)': '160'}",,,,,,https://evtoday.com/device-guide/european/ffr-technologies-1,
EVT-EU-1292,Verrata Plus Pressure Guidewire,Philips,Ffr Technologies 1,,evtoday.com,europe,,True,,,,,,,,,,,,"Integrated iFR, FFR, and IVUS on s5i, Core, and IntraSight systems; integrates to measure FFR with compatible hemodynamic systems","Integrated iFR, FFR, and IVUS on s5i, Core, and IntraSight systems; integrates to measure FFR with compatible hemodynamic systems",,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185, 300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Straight, J-shaped",,,,Fixed core,,,,,,,,,,,,,,,,Ffr Technologies 1,ffr-technologies-1,"Straight, J-shaped",,,,,,,,,,,,,"{'Diameter (inch)': '0.014', 'Length (cm)': '185, 300'}",,,,,,https://evtoday.com/device-guide/european/ffr-technologies-1,
EVT-EU-1293,Verrata Pressure Guidewire,Philips,Ffr Technologies 1,,evtoday.com,europe,,True,,,,,,,,,,,,"Integrated iFR, FFR, and IVUS on s5i, Core, and IntraSight systems; integrates to measure FFR with compatible hemodynamic systems","Integrated iFR, FFR, and IVUS on s5i, Core, and IntraSight systems; integrates to measure FFR with compatible hemodynamic systems",,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185, 300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Straight, J-shaped",,,,Fixed core,,,,,,,,,,,,,,,,Ffr Technologies 1,ffr-technologies-1,"Straight, J-shaped",,,,,,,,,,,,,"{'Diameter (inch)': '0.014', 'Length (cm)': '185, 300'}",,,,,,https://evtoday.com/device-guide/european/ffr-technologies-1,
EVT-EU-1294,Amplatz Extra-Stiff Straight,Cook Medical,Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,"180, 260, 300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.035', 'Length (cm)': '180, 260, 300', 'Flexible Tip Length (cm)': '1'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
EVT-EU-1295,Amplatz Super Stiff J Guidewire,Boston Scientific Corporation,Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035 (0.89 mm),,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,"145, 180, 260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.035 (0.89 mm)', 'Length (cm)': '145, 180, 260', 'Flexible Tip Length (cm)': '6'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
EVT-EU-1296,Amplatz Super Stiff ST Guidewire,Boston Scientific Corporation,Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.035 (0.89 mm), 0.038 (0.97 mm)",,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.035 (0.89 mm), 0.038 (0.97 mm)', 'Length (cm)': '260', 'Flexible Tip Length (cm)': '1'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
EVT-EU-1297,Amplatz Ultra-Stiff Curved,Cook Medical,Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.035', 'Length (cm)': '260', 'Flexible Tip Length (cm)': '7'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
EVT-EU-1298,Amplatz Ultra-Stiff Straight,Cook Medical,Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.035', 'Length (cm)': '260', 'Flexible Tip Length (cm)': '7'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
EVT-EU-1299,Classic Bentson Wire Guides,Cook Medical,Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,"180, 260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.035', 'Length (cm)': '180, 260', 'Flexible Tip Length (cm)': '20'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
EVT-EU-1300,Classic Rosen Curved Wire Guides,Cook Medical,Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,"145, 180, 260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.035', 'Length (cm)': '145, 180, 260', 'Flexible Tip Length (cm)': '6'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
EVT-EU-1301,E-wire Guidewire: E-xtra Stiff,"Artivion, Inc.",Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,"190, 300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.035', 'Length (cm)': '190, 300', 'Flexible Tip Length (cm)': '6'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
EVT-EU-1302,InQwire Amplatz Guide Wires,"Merit Medical Systems, Inc.",Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.035, 0.038",,,,,,,,,,,,,,,,,,,"1, 3.5, 4, 6, 7; 3-mm J-shaped tip",,,,,,,,,,,,,,,,,,"75, 145, 180, 260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.035, 0.038', 'Length (cm)': '75, 145, 180, 260', 'Flexible Tip Length (cm)': '1, 3.5, 4, 6, 7; 3-mm J-shaped tip'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
EVT-EU-1303,InQwire Guide Wires,"Merit Medical Systems, Inc.",Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.014, 0.018, 0.025, 0.035, 0.038",,,,,,,,,,,,,,,,,,,"Bentson: 10, 15, and 23; Newton: 15, 18, and 23; J: 1.5, 3, 6, and 15",,,,,,,,,,,,,,,,,,"80, 150, 180, 260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.014, 0.018, 0.025, 0.035, 0.038', 'Length (cm)': '80, 150, 180, 260', 'Flexible Tip Length (cm)': 'Bentson: 10, 15, and 23; Newton: 15, 18, and 23; J: 1.5, 3, 6, and 15'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
EVT-EU-1304,Lokum Amplatz Stiff Type,AndraTec GmbH Germany,Guidewires 2,,evtoday.com,europe,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,"180, 260, 320, 360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guidewires 2,guidewires-2,,,,,,,,,,,,,,"{'Diameter (inch)': '0.035', 'Length (cm)': '180, 260, 320, 360', 'Flexible Tip Length (cm)': '5'}",,,,,,https://evtoday.com/device-guide/european/guidewires-2,
